,Artist,URL
927,[Lud Foe],[https://genius.com/Official_LudFoe]
928,[Bibi Bourelly],[https://genius.com/bibibourelly]
929,[MC Lars],[https://genius.com/mc_lars]
930,[Żabson],[https://genius.com/ZabsonToZiomal]
931,[Pouya],[https://genius.com/PouyaLilPou]
932,[Necro],[https://genius.com/Necro_is_God]
933,[HONNE],[https://genius.com/honne]
934,[Jahkoy],[https://genius.com/JAHKOY]
935,[Kembe X],[https://genius.com/Kembe_X]
936,[Rich The Kid],[https://genius.com/RichtheKid]
937,[IAM],[https://genius.com/IAMOfficiel]
938,[Token],[https://genius.com/Tokenhiphop]
939,[Mac Lethal],[https://genius.com/maclethal]
940,[IshDARR],[https://genius.com/IshDARR]
941,[Leck],[https://genius.com/LECK]
942,[Lucki],[https://genius.com/LuckiEckstra]
943,[Kranium],[https://genius.com/TheRealKranium]
944,[Snakehips],[https://genius.com/snakehips]
945,[Maggie Rogers],[https://genius.com/MaggieRogers]
946,[Nyck Caution],[https://genius.com/nyck_caution]
947,[Sarius],[https://genius.com/Sarius]
948,[Népal],[https://genius.com/Nepal75]
949,[Daniel Caesar],[https://genius.com/DanielCaesar]
950,[ABRA],[https://genius.com/Abra]
951,[Majid Jordan],[https://genius.com/MajidJordan]
952,[Berner],[https://genius.com/BernerTG]
953,[Futuristic],[https://genius.com/OnlyFuturistic]
954,[Daya],[https://genius.com/DayaSSLP]
955,[Audio88 & Yassin],[https://genius.com/Audio88-Yassin]
956,[Stro The Mc],[https://genius.com/AstronomicalKid]
957,[Ghetto Phénomène],[https://genius.com/GhettoPhenomene]
958,[Taylor Bennett],[https://genius.com/TAYLORBENNETT]
959,[Keke Palmer],[https://genius.com/KekePalmer]
960,[Shofu],[https://genius.com/shofu]
961,[M.anifest],[https://genius.com/Manifest]
962,[Asheru],[https://genius.com/Asheru]
963,[Towkio],[https://genius.com/Towkio]
964,[PSO Thug],[https://genius.com/PSOThug]
965,[Shotta Spence],[https://genius.com/ShottaSpence]
966,[Dame D.O.L.L.A.],[https://genius.com/DameDolla]
967,[KAMAU],[https://genius.com/KAMAU]
968,[Sofiane],[https://genius.com/JeSuisPassChezSo]
969,[Glass Animals],[https://genius.com/GlassAnimals]
970,[AlunaGeorge],[https://genius.com/AlunaGeorge]
971,[Oxmo Puccino],[https://genius.com/oxmopuccino]
972,[Chairlift],[https://genius.com/Chairlift]
973,[Starrah],[https://genius.com/iStarrah]
974,[Lewis Del Mar],[https://genius.com/lewisdelmar]
975,[A2H],[https://genius.com/A2H]
976,[Nessly],[https://genius.com/NesslyRAPS]
977,[Shura],[https://genius.com/weareshura]
978,[Wafia],[https://genius.com/Wafia]
979,[Filipek],[https://genius.com/MasaSkilli]
980,[Michael Angelakos],[https://genius.com/MANGELAKOS]
981,[!llmind],[https://genius.com/illmindproducer]
982,[Alkpote],[https://genius.com/Alkpote]
983,[M-City J.r.],[https://genius.com/MCITYJR]
984,[Lacraps],[https://genius.com/LACRAPS]
985,[Kurdo],[https://genius.com/Kurdo_Almaz]
986,[Anilyst],[https://genius.com/Anilyst]
987,[Justine Skye],[https://genius.com/JustineSkye]
988,[Hippocampe Fou],[https://genius.com/HippoFou]
989,[​will.i.am],[https://genius.com/iamwillBEP]
990,[Joey Purp],[https://genius.com/JoeyPurps]
991,[​for KING & COUNTRY],[https://genius.com/forKINGandCOUNTRY]
992,[Jerreau],[https://genius.com/Jerreau]
993,[Linkin Park],[https://genius.com/LINKIN_PARK_Official]
994,[Anthony Fantano],[https://genius.com/AnthonyFantano]
995,[The Vamps],[https://genius.com/TheVampsBand]
996,[Whitney],[https://genius.com/Whitney]
997,[Kyle Lucas],[https://genius.com/KyleLucas]
998,[​kid c.],[https://genius.com/kidcwithaperiod]
999,[Aladin 135],[https://genius.com/ALADIN135]
1000,[Troy Ave],[https://genius.com/TroyAve]
1001,[AlémDaLoucura ADL],[https://genius.com/AlemDaLoucura]
1002,[Gallant],[https://genius.com/sogallant]
1003,[Juicy J],[https://genius.com/therealjuicyj]
1004,[Ralo],[https://genius.com/RALOFAMGOON]
1005,[Favorite],[https://genius.com/Favorite]
1006,[Sy Ari da Kid],[https://genius.com/SyAri]
1007,[Dizzy Wright],[https://genius.com/DizzyWright]
1008,[Busdriver],[https://genius.com/Busdriver]
1009,[LGoony],[https://genius.com/LGoony]
1010,[COIN],[https://genius.com/COIN]
1011,[Jidenna],[https://genius.com/Jidenna]
1012,[MoTrip],[https://genius.com/MoTrip]
1013,[Trettmann],[https://genius.com/dankbert_x]
1014,[Black Kent],[https://genius.com/Blackkent4real]
1015,[MIKA],[https://genius.com/MIKA]
1016,[Zoey Dollaz],[https://genius.com/ZoeyDollaz]
1017,[Domo Genesis],[https://genius.com/domogenesisartist]
1018,[OnCue],[https://genius.com/OnCue]
1019,[Jet 2],[https://genius.com/ThaJet2]
1020,[Nakk Mendosa],[https://genius.com/NakkMendosa]
1021,[Smino],[https://genius.com/Smino]
1022,[VII],[https://genius.com/VIIsept]
1023,[Frances],[https://genius.com/Frances_Music]
1024,[Bohemia],[https://genius.com/iambohemia]
1025,[Ufo361],[https://genius.com/Ufo361]
1026,[JT Machinima],[https://genius.com/JTMachinima]
1027,[Allan Kingdom],[https://genius.com/Allan_Kingdom]
1028,[Kap G],[https://genius.com/KapG]
1029,[Dinos],[https://genius.com/DinosPunchlinovic]
1030,[Phantogram],[https://genius.com/Phantogram]
1031,[Kuban],[https://genius.com/Kubano]
1032,[Nick Cannon],[https://genius.com/NickCannonWNO]
1033,[Davodka],[https://genius.com/DavodkaMC]
1034,[3Plusss],[https://genius.com/3Plusss]
1035,[Consequence],[https://genius.com/Consequence]
1036,[Injury Reserve],[https://genius.com/InjuryReserve]
1037,[Jorja Smith],[https://genius.com/JorjaSmith]
1038,[No Wyld],[https://genius.com/No_Wyld]
1039,[Kings of Leon],[https://genius.com/KingsOfLeon]
1040,[TLF],[https://genius.com/TLF]
1041,[Capital Bra],[https://genius.com/Capital030]
1042,[Olly Murs],[https://genius.com/ollymurs]
1043,[Gemitaiz],[https://genius.com/Gemitaiz]
1044,[Saul Williams],[https://genius.com/SaulWilliams]
1045,[Goldroger],[https://genius.com/ichbingoldie]
1046,[Andre Nickatina],[https://genius.com/AndreNickatina]
1047,[Lightshow],[https://genius.com/Lightshow]
1048,[Emana Cheezy],[https://genius.com/emanachee]
1049,[Yo Trane],[https://genius.com/YoTraneMusic]
1050,[Nino Bless],[https://genius.com/NinoBless]
1051,[Jonwayne],[https://genius.com/jonwayne]
1052,[A-F-R-O],[https://genius.com/afrodoom_]
1053,[Kari Faux],[https://genius.com/KARIFAUX]
1054,[Notion],[https://genius.com/NotionBaby]
1055,[Rim'K],[https://genius.com/RimK]
1056,[Wrekonize],[https://genius.com/Wrekonize]
1057,[The Strumbellas],[https://genius.com/TheStrumbellas]
1058,"[​nothing,nowhere.]",[https://genius.com/nothingnowhere]
1059,[Tate Kobang],[https://genius.com/TateKobang]
1060,[Apathy],[https://genius.com/Apathy]
1061,[Spose],[https://genius.com/SpizzySpose]
1062,[Kamelanc'],[https://genius.com/Kamelanc]
1063,[Cee],[https://genius.com/CeeFor]
1064,[Jarren Benton],[https://genius.com/JarrenBenton]
1065,[The Underachievers],[https://genius.com/TheUnderachievers]
1066,[H Magnum],[https://genius.com/HMagnum]
1067,[Murda],[https://genius.com/MurdaBeatz]
1068,[Eric Bellinger],[https://genius.com/Eric_Bellinger]
1069,[Insanul Ahmed],[https://genius.com/Incilin]
1070,[Clams Casino],[https://genius.com/ClamsCasino]
1071,[Kartky],[https://genius.com/Kartky]
1072,[Pell],[https://genius.com/Pell]
1073,[Azure The Paradox],[https://genius.com/AzureTheParadox]
1074,[Angel],[https://genius.com/THISISANGEL]
1075,[Yuri Joness],[https://genius.com/YuriJoness]
1076,[Chefket],[https://genius.com/Chefket]
1077,[Rap Critic],[https://genius.com/Rap_Critic]
1078,[ReTo],[https://genius.com/ReTo]
1079,[Phony Ppl],[https://genius.com/PhonyPPL]
1080,[Young Greatness],[https://genius.com/YoungGreatness]
1081,[Niykee Heaton],[https://genius.com/NiykeeHeaton]
1082,[RJ],[https://genius.com/rjmrla]
1083,[Ceremony],[https://genius.com/Ceremony]
1084,[P.O.S],[https://genius.com/POS_Official]
1085,[Jé Santiago],[https://genius.com/SXNTIXGX]
1086,[Chris Miles],[https://genius.com/ChrisMilesMusic]
1087,[Lajan Slim],[https://genius.com/lajanslim]
1088,[Wyclef Jean],[https://genius.com/wyclef]
1089,[CHVRCHES],[https://genius.com/CHVRCHESband]
1090,[Omen],[https://genius.com/Omen773]
1091,[Davido],[https://genius.com/IamDavido]
1092,[Andrew Huang],[https://genius.com/andrewhuang]
1093,[Bryce Vine],[https://genius.com/BryceVine]
1094,[Audio Push],[https://genius.com/AudioPush]
1095,[​brandUn DeShay],[https://genius.com/brandUnDeShay]
1096,[Hornet La Frappe],[https://genius.com/ReussirouMouNirDispo]
1097,[Zeus (PL)],[https://genius.com/zeuspierwszymilion]
1098,[Nick Grant],[https://genius.com/NickGrantMusic]
1099,[Deniro Farrar],[https://genius.com/DeniroFarrar]
1100,[Jinmenusagi],[https://genius.com/Jinmenusagi]
1101,[Brother Ali],[https://genius.com/BrotherAli]
1102,[Lucy Camp],[https://genius.com/LucyCamp]
1103,[Elephante],[https://genius.com/elephantemusic]
1104,[Arkells],[https://genius.com/Arkells]
1105,[Declan McKenna],[https://genius.com/declanmckenna]
1106,[Kweku Collins],[https://genius.com/KwekuCollins]
1107,[TV Girl],[https://genius.com/TVGirl]
1108,[LE1F],[https://genius.com/le1f]
1109,[Chris Janson],[https://genius.com/ChrisJanson]
1110,[Álvaro Díaz],[https://genius.com/yoAlvaroDiaz]
1111,[Marcão Baixada],[https://genius.com/marcaobaixada]
1112,[​lil aaron],[https://genius.com/lilaaron911]
1113,[Kinetics],[https://genius.com/Kinetics]
1114,[MC Smook],[https://genius.com/MCSmook]
1115,[Biffty],[https://genius.com/Biffty93]
1116,[MAGIC!],[https://genius.com/OURNAMEISMAGIC]
1117,[Trina],[https://genius.com/TrinaRockstarr]
1118,[Tunji Ige],[https://genius.com/Tunji-Ige]
1119,[SSIO],[https://genius.com/SSIO1]
1120,[Ol' Kainry],[https://genius.com/OlKainry]
1121,[Intuition],[https://genius.com/intuition]
1122,[Chuuwee],[https://genius.com/Chuuwee]
1123,[Dominic Riccitello],[https://genius.com/DominicRiccitello]
1124,[Isaiah G],[https://genius.com/IsaiahG]
1125,[Elvis Depressedly],[https://genius.com/MathewLeeCothran]
1126,[Set&Match],[https://genius.com/SetEtMatch]
1127,[Propaganda],[https://genius.com/prophiphop]
1128,[IamSu!],[https://genius.com/IAMSU]
1129,[Z-Ro],[https://genius.com/Z-Ro]
1130,[Fergie],[https://genius.com/fergiemusic]
1131,[Open Mike Eagle],[https://genius.com/Mike_Eagle]
1132,[Elzhi],[https://genius.com/elzhi]
1133,[Josman],[https://genius.com/JosmanGenzon]
1134,[Weekend],[https://genius.com/Weekend]
1135,[LANY],[https://genius.com/thisislany]
1136,[Jay IDK],[https://genius.com/Jay_idk]
1137,[Coleman Hell],[https://genius.com/ColemanHell]
1138,[Eripe],[https://genius.com/Eripe]
1139,[Disarstar],[https://genius.com/Disarstar]
1140,[Prof],[https://genius.com/ProfGampo]
1141,[Coheed and Cambria],[https://genius.com/CoheedandCambria]
1142,[High Five Crew],[https://genius.com/HighFiveCrew]
1143,[Fantasia],[https://genius.com/FantasiaBarrino]
1144,[Trae tha Truth],[https://genius.com/TraeABN]
1145,[Mary J. Blige],[https://genius.com/maryjblige]
1146,[CL],[https://genius.com/CL]
1147,[Cloves],[https://genius.com/Clovesdot]
1148,[The LOX],[https://genius.com/TheLoxOfficial]
1149,[Corinne Bailey Rae],[https://genius.com/CorinneBRae]
1150,[Sean Leon],[https://genius.com/SeanLeon]
1151,[Mudi],[https://genius.com/MUDI_official]
1152,[Shakka],[https://genius.com/iAmShakka]
1153,[Jim James],[https://genius.com/JimJamesMusic]
1154,[Ari Lennox],[https://genius.com/AriLennox]
1155,[Que],[https://genius.com/QueRossini]
1156,[JGivens],[https://genius.com/PRAY4JGivens]
1157,[MUNA],[https://genius.com/whereismuna]
1158,[AURORA],[https://genius.com/AURORAmusic]
1159,[Justin Hurwitz],[https://genius.com/justinhurwitz]
1160,[YOUNG MULTI],[https://genius.com/YoungMulti]
1161,[Ezzy],[https://genius.com/EverythingEzzy]
1162,[Kyle Bent],[https://genius.com/kylebent]
1163,[Cashmere Cat],[https://genius.com/CashmereCatMusic]
1164,[Bazoo],[https://genius.com/BazooCG]
1165,[Kirko Bangz],[https://genius.com/kirko_bangz]
1166,[BIA],[https://genius.com/PericoPrincess]
1167,[Primeira Mente],[https://genius.com/PrimeiraMente]
1168,[Sam Altman],[https://genius.com/SamAltman]
1169,[EarthGang],[https://genius.com/EARTHGANG]
1170,[Lance Butters],[https://genius.com/LanceButters]
1171,[Jay Electronica],[https://genius.com/JayElec]
1172,[KAMI],[https://genius.com/KAMIKAMIKAMI]
1173,[RetcH],[https://genius.com/Retchy_P]
1174,[Michael Christmas],[https://genius.com/MichaelChristmas]
1175,[Calez],[https://genius.com/Calez]
1176,[Elhae],[https://genius.com/Elhae]
1177,[REVERIE],[https://genius.com/REVERIELOVE]
1178,[Nef The Pharaoh],[https://genius.com/NefThePharaoh]
1179,[Marty Grimes],[https://genius.com/MartyGrimes]
1180,[Flint],[https://genius.com/CZARNY_CHARAKTER]
1181,[Tiers Monde],[https://genius.com/TiersMonde]
1182,[DV Tribo],[https://genius.com/dvtribo]
1183,[Cash Cash],[https://genius.com/TheCashCash]
1184,[The Pro Letarians],[https://genius.com/PlanetJupe]
1185,[The Fray],[https://genius.com/TheFray]
1186,[Jeff Martin],[https://genius.com/JeffMartin]
1187,[Atentado Napalm],[https://genius.com/AtentadoNapalm]
1188,[Bacchus Paine],[https://genius.com/BacchusPaine]
1189,[Q-Tip],[https://genius.com/qtipmusic]
1190,[Bosca],[https://genius.com/BoscAnticops]
1191,[KDoubleU],[https://genius.com/ItzKDoubleU]
1192,[Cousin Stizz],[https://genius.com/CousinStizz]
1193,[Idina Menzel],[https://genius.com/IdinaMenzelMusic]
1194,[Samy Deluxe],[https://genius.com/SamyDeluxe]
1195,[THEY.],[https://genius.com/unofficialthey]
1196,[Disiz La Peste],[https://genius.com/Disizfr]
1197,[Amiri],[https://genius.com/RapAmiri]
1198,[Seth Sentry],[https://genius.com/sethsentry]
1199,[Der Sprechgesangskurier],[https://genius.com/DerSprechgesangskurier]
1200,[Tekilla],[https://genius.com/Tekilla]
1201,[Huey Mack],[https://genius.com/hueymackwv]
1202,[Matisyahu],[https://genius.com/Matisyahu]
1203,[TUT],[https://genius.com/KevinAdams]
1204,[Maeckes],[https://genius.com/Maeckes]
1205,[Redo],[https://genius.com/sevenonyourmind]
1206,[Illy],[https://genius.com/illyONETWO]
1207,[Columbine],[https://genius.com/Columbine]
1208,[Nell],[https://genius.com/MoneyNell]
1209,[Tom Odell],[https://genius.com/tomodell]
1210,[Zugezogen Maskulin],[https://genius.com/Zugezogen_Maskulin]
1211,[Gerard],[https://genius.com/gerardmusic]
1212,[Guè Pequeno],[https://genius.com/Gue_Pequeno]
1213,[TomB],[https://genius.com/tomb]
1214,[2 Milly],[https://genius.com/2Milly]
1215,[Mitabeitah],[https://genius.com/Mitabeitah]
1216,[Prezident],[https://genius.com/PrezidentWhiskeyrap]
1217,[B-Tight],[https://genius.com/B-Tight]
1218,[Chaz French],[https://genius.com/ChazFrench]
1219,[Skeme],[https://genius.com/Skeme]
1220,[Rico Love],[https://genius.com/RicoLove]
1221,[Mondo Cozmo],[https://genius.com/MondoCozmo]
1222,[Ish-One],[https://genius.com/ISH-ONE]
1223,[Don Martin],[https://genius.com/donmartin]
1224,[Vega],[https://genius.com/VegaFVN]
1225,[Waterparks],[https://genius.com/WATERPARKS]
1226,[Cruel Youth],[https://genius.com/CruelYouth]
1227,[J.R.],[https://genius.com/BadBusinessJR]
1228,[Fletcher],[https://genius.com/FindingFletcher]
1229,[Moxie Raia],[https://genius.com/MoxieRaia]
1230,[Bridgit Mendler],[https://genius.com/BridgitMendlerMusic]
1231,[AWKWORD],[https://genius.com/AWKWORD]
1232,[Asaad (Saudi Money)],[https://genius.com/Asaad]
1233,[The Narcicyst],[https://genius.com/TheNarcicyst]
1234,[Síntese],[https://genius.com/sinteserap]
1235,[Allen Stone],[https://genius.com/AllenStone]
1236,[Brooke Candy],[https://genius.com/BROOKECANDY]
1237,[YC the Cynic],[https://genius.com/YCtheCynic]
1238,[Caskey],[https://genius.com/Caskey]
1239,[Buddy],[https://genius.com/SIMMIESIMS]
1240,[Paul Edwards],[https://genius.com/PaulEdwards]
1241,[SiR],[https://genius.com/Mynameis_SiR]
1242,[BiV1],[https://genius.com/BiV1]
1243,[Zekwé],[https://genius.com/ZekweRamos]
1244,[Ad.M.a],[https://genius.com/ada1212]
1245,[Dom McLennon],[https://genius.com/DomMcLennon]
1246,[Rebel XD],[https://genius.com/The_Uncanny_Rebel_XD]
1247,[LeGit],[https://genius.com/ChicagoLives]
1248,[Leikeli47],[https://genius.com/Leikeli47]
1249,[VANT],[https://genius.com/WEAREVANT]
1250,[Jain],[https://genius.com/JAINmusic]
1251,[Twin Peaks],[https://genius.com/TwinPeaksBand]
1252,[Korede Bello],[https://genius.com/KoredeBello]
1253,[Suli Breaks],[https://genius.com/SulibreaksOfficial]
1254,[Sam's],[https://genius.com/samsuchiwa]
1255,[Dirty Sanchez],[https://genius.com/DirtySanchez]
1256,[Dry],[https://genius.com/LamiralDR]
1257,[Dr Bériz],[https://genius.com/DrBeriz]
1258,[Gimpson],[https://genius.com/Gimpson]
1259,[Seinabo Sey],[https://genius.com/SeinaboSey]
1260,[Rockie Fresh],[https://genius.com/rockiefresh]
1261,[Tunisiano],[https://genius.com/TUNISSAN]
1262,[Romeo Elvis],[https://genius.com/RomeoElvis]
1263,[PeeWee Longway],[https://genius.com/peeweelongway]
1264,[Prodigy of Mobb Deep],[https://genius.com/prodigy]
1265,[Dizzy DROS],[https://genius.com/DizzyDROS]
1266,[Moses Sumney],[https://genius.com/MosesSumney]
1267,[Snoh Aalegra],[https://genius.com/SnohAalegra]
1268,[Jared Evan],[https://genius.com/JaredEvan]
1269,[Phong Nguyen],[https://genius.com/PhongNguyen]
1270,[Dadju],[https://genius.com/Dadju]
1271,[Keyshia Cole],[https://genius.com/KeyshiaCole]
1272,[Um Barril de Rap],[https://genius.com/UmBarrildeRap]
1273,[Jarod],[https://genius.com/JarodOfficiel]
1274,[Koldi],[https://genius.com/KoldiKoldi]
1275,[Kindness],[https://genius.com/Kindness]
1276,[John River],[https://genius.com/TheJohnRiver]
1277,[Astronomyy],[https://genius.com/astronomyy]
1278,[Solar],[https://genius.com/SOLARWWA]
1279,[XP],[https://genius.com/XPMUZiK]
1280,[Lmoutchou (Mobydick)],[https://genius.com/Lmoutchou]
1281,[Lomepal],[https://genius.com/Lomepal]
1282,[Derin Falana],[https://genius.com/DerinFalana]
1283,[Afrob],[https://genius.com/Afrob]
1284,[Ahzumjot],[https://genius.com/Ahzumjot]
1285,[Mako],[https://genius.com/wearemako]
1286,[SAINt JHN],[https://genius.com/SAINtJHN]
1287,[Chill Moody],[https://genius.com/ChillMoody]
1288,[3010],[https://genius.com/Troismilledix]
1289,[ProfJam],[https://genius.com/ProfJam6]
1290,[Mr. Probz],[https://genius.com/MrProbz]
1291,[Njomza],[https://genius.com/NJOMZA]
1292,[Jay Prince],[https://genius.com/JayPrince]
1293,[Fada Vex الشيخ مليك],[https://genius.com/TOX31]
1294,[D-WHY],[https://genius.com/D-WHY]
1295,[Steve Aoki],[https://genius.com/SteveAoki]
1296,[DuRu Tha King],[https://genius.com/DuRuThaKing]
1297,[Jean Deaux],[https://genius.com/JeanDeaux]
1298,[Day Wave],[https://genius.com/daywave]
1299,[Dope D.O.D.],[https://genius.com/dopedod]
1300,[Tyler Thomas],[https://genius.com/TylerThomas]
1301,[Lais],[https://genius.com/Lais]
1302,[Banks & Steelz],[https://genius.com/banksandsteelz]
1303,[Marvin Game],[https://genius.com/MarvinGame]
1304,[Planet ANM],[https://genius.com/planetanm]
1305,[Omar LinX],[https://genius.com/OmarLinX]
1306,[Luccas Carlos],[https://genius.com/LuccasCarlos]
1307,[Hemming],[https://genius.com/Hemming]
1308,[Bishop Nehru],[https://genius.com/Nehruvia]
1309,[Lizzo],[https://genius.com/Lizzo]
1310,[Caleborate],[https://genius.com/CALEBORATE]
1311,[Te-Tris],[https://genius.com/Tetmusic]
1312,[Майти Ди (Mytee Dee)],[https://genius.com/MoreauDon]
1313,[The Doppelgangaz],[https://genius.com/TheDoppelgangaz]
1314,[Brian Fresco],[https://genius.com/BrianFresco]
1315,[Black Knights],[https://genius.com/RuggedMonk]
1316,[Penx],[https://genius.com/xnepotPato]
1317,[Millz],[https://genius.com/MillzSosa]
1318,[Billie Marten],[https://genius.com/BillieMarten]
1319,[Mr. J. Medeiros],[https://genius.com/Mr-J-Medeiros]
1320,[Cherub],[https://genius.com/cherublamusica]
1321,[Simple Plan],[https://genius.com/SimplePlanOfficial]
1322,[Pirâmide Perdida],[https://genius.com/piramide_perdida]
1323,[Protomartyr],[https://genius.com/Protomartyr]
1324,[Beli],[https://genius.com/BELI69]
1325,[Kids These Days],[https://genius.com/KidsTheseDays]
1326,[Nickelus F],[https://genius.com/SweetPetey]
1327,[Fat Tony],[https://genius.com/fattonyrap]
1328,[Les Alchimistes],[https://genius.com/Les_Alchimistes]
1329,[​ejmatt],[https://genius.com/ejmatt_nieraper]
1330,[Per Vers],[https://genius.com/Per_Vers]
1331,[James TW],[https://genius.com/JamesTWmusic]
1332,[A.X.L],[https://genius.com/RUADOFLOW]
1333,[Akala],[https://genius.com/Akala]
1334,[Raz Simone],[https://genius.com/razsimone]
1335,[Greydon Square],[https://genius.com/GreydonSquare]
1336,[Bash],[https://genius.com/BashOfficiel]
1337,[Makalister],[https://genius.com/Makalister_Renton]
1338,[The Kills],[https://genius.com/TheKills]
1339,[Yonas],[https://genius.com/YONAS]
1340,[Lord Esperanza],[https://genius.com/Lordesperanza]
1341,[Atlas Genius],[https://genius.com/AtlasGenius]
1342,[Tonedeff],[https://genius.com/Tonedeff]
1343,[Grieves],[https://genius.com/GRIEVESMUSIC]
1344,[Muslim مـسـلـم],[https://genius.com/Muslim]
1345,[Jace],[https://genius.com/Two9Jace]
1346,[MC Bilal],[https://genius.com/MCBilal]
1347,[Daye Jack],[https://genius.com/DayeJack]
1348,[Vixen],[https://genius.com/vixenbeatz]
1349,[Wac Toja],[https://genius.com/WacToja]
1350,[Rapsta],[https://genius.com/Rapsta]
1351,[Eden Dillinger],[https://genius.com/EdenDillinger]
1352,[The Dear Hunter],[https://genius.com/TheDearHunter]
1353,[Lonepsi],[https://genius.com/LonepsiTelevision]
1354,[Alabama Shakes],[https://genius.com/AlabamaShakes]
1355,[News Genius],[https://genius.com/newsgeniuseditors]
1356,[TheMIND],[https://genius.com/theMind]
1357,[Despot],[https://genius.com/Despot]
1358,[Gavin James],[https://genius.com/GavinJames]
1359,[Zuse],[https://genius.com/iamZuse]
1360,[BASECAMP],[https://genius.com/Basecamp]
1361,[Ali As],[https://genius.com/AlimothafuckingAs]
1362,[Margaret Atwood],[https://genius.com/MargaretAtwood]
1363,[Ogi],[https://genius.com/RodrigoOgi]
1364,[The Struts],[https://genius.com/TheStruts]
1365,[Loaded Lux],[https://genius.com/LOADEDLUX]
1366,[Marz],[https://genius.com/MarzBnP]
1367,[Unknown Mortal Orchestra],[https://genius.com/UMO]
1368,[Daddy Yankee],[https://genius.com/DaddyYankeeMusic]
1369,[W.E.N.A.],[https://genius.com/wudoe]
1370,[Ka],[https://genius.com/Ka]
1371,[Nego E],[https://genius.com/Nego_E]
1372,[$ilkMoney],[https://genius.com/SilkMoney]
1373,[Kaysinners],[https://genius.com/kaysinners]
1374,[Ixzo],[https://genius.com/IxzoOffi]
1375,[Key!],[https://genius.com/FATMANKEY]
1376,[Beanie Sigel],[https://genius.com/BeanieSigel]
1377,[Porches.],[https://genius.com/Porches]
1378,[KR],[https://genius.com/KR]
1379,[Sadistik],[https://genius.com/Sadistik]
1380,[St. Lucia],[https://genius.com/St_Lucia]
1381,[¡MAYDAY!],[https://genius.com/MaydayMusic]
1382,[Otsochodzi],[https://genius.com/Otsochodzi]
1383,[Cadet],[https://genius.com/Cadet]
1384,[Sentino],[https://genius.com/Sentence]
1385,[Michael Ray],[https://genius.com/MichaelRay]
1386,[Adel Sweezy],[https://genius.com/AdelSweezy]
1387,[Danny!],[https://genius.com/DannySwain]
1388,[Nazar],[https://genius.com/Nazar10]
1389,[Thewz],[https://genius.com/Thewz]
1390,[LAY],[https://genius.com/LayDirty]
1391,[Cadell],[https://genius.com/Cadell]
1392,[Lord Huron],[https://genius.com/LordHuron]
1393,[Senamo],[https://genius.com/Senamo]
1394,[G FrSH],[https://genius.com/GFrSH]
1395,[Topaz Jones],[https://genius.com/TopazJones]
1396,[Andy Milonakis],[https://genius.com/AndyMilonakis]
1397,[​dylAn],[https://genius.com/itndylAn]
1398,[Imad Royal],[https://genius.com/ImadRoyal]
1399,[Cass McCombs],[https://genius.com/CassMcCombs]
1400,[Why?],[https://genius.com/whywithaqmark]
1401,[Cr7z],[https://genius.com/CR7Z]
1402,[Judah & the Lion],[https://genius.com/judahandthelion]
1403,[Y.N.RichKids],[https://genius.com/YNRichKids]
1404,[Baby E.],[https://genius.com/BABYE]
1405,[Nkenge],[https://genius.com/Nkenge]
1406,[Wavves],[https://genius.com/Wavves]
1407,[Grim104],[https://genius.com/grim104]
1408,[Nate57],[https://genius.com/Nate57]
1409,[Mighty Casey],[https://genius.com/MightyCasey]
1410,[Rubberbandits],[https://genius.com/Rubberbandits]
1411,[Magic City Hippies],[https://genius.com/MagicCityHippies]
1412,[Jamila Woods],[https://genius.com/jamilawoods]
1413,[Jez Dior],[https://genius.com/WHISKEYDADDI]
1414,[Max Wonders],[https://genius.com/maxwonders]
1415,[San Fermin],[https://genius.com/SanFermin]
1416,[Chromeo],[https://genius.com/CHROMEO]
1417,[IssyTooNice],[https://genius.com/IssyTooNice]
1418,[SDotBraddy],[https://genius.com/SDotBraddy]
1419,[Ryan Holiday],[https://genius.com/RyanHoliday]
1420,[SynTeneYo],[https://genius.com/SynteneYo]
1421,[Haze76],[https://genius.com/Haze76]
1422,[Dessy Hinds],[https://genius.com/DessyHindsNYC]
1423,[Termanology],[https://genius.com/Termanology]
1424,[Coolax],[https://genius.com/Coolax]
1425,[Shad],[https://genius.com/shadkmusic]
1426,[Zak Abel],[https://genius.com/ZakAbel]
1427,[Anonymuz],[https://genius.com/Anonymuz]
1428,[Fire-Ice],[https://genius.com/Deselfius]
1429,[Marc Goone],[https://genius.com/marcgoone]
1430,[Hi-Tone],[https://genius.com/HiToneValenz]
1431,[Private Paul],[https://genius.com/Kacksacker]
1432,[JUNGLEPUSSY],[https://genius.com/JUNGLEPUSSY]
1433,[Goldie Lookin Chain],[https://genius.com/EggsyGLC]
1434,[Timeless],[https://genius.com/TimelessFvn]
1435,[Carrion],[https://genius.com/carrionpl]
1436,[AJR],[https://genius.com/AJRbrothers]
1437,[Ingrid],[https://genius.com/ingrid]
1438,[Travis Mills],[https://genius.com/travismillsmusic]
1439,[Sopico],[https://genius.com/SopicoXVIII]
1440,[Alec Benjamin],[https://genius.com/AlecBenjamin]
1441,[DonMonique],[https://genius.com/DONMON1QUE]
1442,[Dendemann],[https://genius.com/Dendemann]
1443,[Hi-Rez],[https://genius.com/HiRezTheRapper]
1444,[Courtney Barnett],[https://genius.com/courtneybarnett]
1445,[Mistah F.A.B.],[https://genius.com/FabbyDavisJr]
